JSON_file,title,author
pg_3691.json,Macmillan,"Weber, Max"
pg_1503.json,,Daedalus
pg_2515.json,Renaissance,. of Wisdonsin
pg_3780.json,WITCHCRAFT ORACLES & MAGIC AMONG THE AZANDE,"Evans-Pritchard, EE"
pg_3681.json,,ANTHROPOLOGY
pg_3770.json,Macmillian,"Durkheim, Emile"
pg_1583.json,The ambassadors.,"James, Henry"
pg_2594.json,SOMETIMES A GREAT NOTION,Peguin
pg_3671.json,Fyluchiges,
pg_1483.json,LITERARY SAN FRANCISCO,"Ferlinghetti, L. & N. Peters"
pg_3760.json,IMPLICIT MEANINGS Essays in Anthropology,Anthro
pg_1572.json,A MEETING BY THE RIVER,"Isherwood, Christopher"
pg_2583.json,On the road.,"Kerouac, Jack"
pg_3661.json,Univ. of Chicago,"Stocking, George"
pg_1474.json,REQUIEM FOR A NUN,"Faulkner, Wm."
pg_2574.json,THE POWER AND THE GLORY,"Greene, Grahme"
pg_3651.json,MEXICAN VILLAGE,ANTHROPOLOGY
pg_1463.json,FREEDOM ROAD,"Fast, Howard"
pg_3740.json,of Chicago,anthropology
pg_1552.json,,"GOODBYE, MR. CHIPS"
pg_2564.json,THE END OF THE AFFAIR,Penguin
pg_3641.json,MILLHANDS & PREACHERS,"Pope, Liston"
pg_3730.json,,Daedalus
pg_1541.json,The NICK ADAMS STORIES,Bantam
pg_2554.json,THE SPIRE,"Golding, William"
pg_3631.json,THE TWILIGHT OF AUTHORITY,"Nisbet, Robert"
pg_3720.json,FOUR VISIONS OF AMERICA,"Jong, Sanchez, Boyle, Miller"
pg_1532.json,Scribner's,A FAREWELL TO ARMS
pg_2545.json,THE MAN OF PROPERTY,"Galsworthy, John"
pg_3622.json,THE SIBERIANS,"Mowat, Farley"
pg_3710.json,of Illinois,Daedalus
pg_3610.json,SCIENCE AND THE CONCEPT OF RACE,Columbia
pg_1423.json,THE VIEW FROM 80,"Viking, PENGUIN"
pg_3700.json,THE TRUMPET SHALL SOUND,Schocken
pg_1512.json,,Lippencott
pg_2524.json,,ABINGER HARVEST
pg_3789.json,ISLAM OBSERVED,"Geertz, Clifford"
pg_1413.json,THE OX-BOW INCIDENT,"CLARK, W."
pg_3690.json,THE RELIGION OF INDIA,Macmillian
pg_1502.json,THE AUTOBIOGRAPHY OF MISS JANE PTTMAN,"Gaines, Ernest J."
pg_3779.json,NUER RELIGION,"Evans-Pritchard, EE"
pg_3680.json,THE RITUAL PROCESS,Cornell University
pg_1492.json,TAPS AT REVEILLE,"Fützgerald, F. Scott"
pg_2505.json,Publisher - Signet NAL,"Eliot, George"
pg_3769.json,SOCILOGY AND PHILOSOPHY,"Durkheim, Emile"
pg_1581.json,,"Jackson, Helen Hunt"
pg_2593.json,ONE FLEW OVER THE CUCKOO'S NEST,"Kesey, Ken"
pg_3670.json,FOLK DRESS OF EUROPE,"flower
W.H.Smith"
pg_1481.json,THE UNVANQUISHED,"Faulkner, Wm."
pg_2494.json,Publisher Pocket Books WSP,"Durrell, Lawrence"
pg_3759.json,SYMBOLIC ANTHROPOLOGY,"Dolgin, Janet, et al ed"
pg_3660.json,HISTORY OF WITCHCRAFT,Anthropology
pg_1472.json,THE MANSION,"Faulkner, Wm."
pg_3749.json,THE FEMALE HERO IN FOLKLORE AND LEGEND,Daedalus
pg_1561.json,SIMPLE'S UNCLE SAM,Hill & Wang
pg_2573.json,Pocket Books,"Greene, Graham"
pg_3650.json,"PIGS FOR THE ANCESTORS:RITUAL IN THE
ECOLOGY OF A NEW GUINEA PEOPLE","Rappaport, Roy A."
pg_1462.json,,"Black Sparrow
J. Hayward"
pg_1551.json,A BELL FOR ADANO,"Hersey, John"
pg_3640.json,TO THE ENDS OF THE EARTH,"Perkins, John"
pg_3729.json,Selected by Lee Strasberg,
pg_2553.json,,PINCHER MARTIN
pg_3630.json,THE QUEST FOR COMMUNITY,"Nisbet, Robert"
pg_3719.json,(sent instead of paper),Langston Hughes ed.
pg_2543.json,United Book Service,"Fowles, J."
pg_3709.json,50 GREAT AMERICAN SHORT STORIES,"Crane, Milton, ed"
pg_1522.json,,IBSN#
pg_2533.json,THE LONGEST JOURNEY,"Forster, E. M."
pg_3611.json,SEX AND TEMPERAMENT IN THREE PRIMITIVE,Anthropology
pg_3699.json,SONS OF THE SHAKING EARTH,"Wolf, Eric"
pg_1511.json,Lippencott,"Hawkes, John"
pg_3788.json,v. of Cal.,"Geertz, Clifford"
pg_3600.json,GROWING UP IN NEW GUINEA,Anthropology
pg_3689.json,ON UNIVERSITIES,
pg_1501.json,POOR RICHARD'S ALMANACKS,"Franklin, Benjamin"
pg_2513.json,,United Book Service
pg_3778.json,THE NUER,"Evans-Pritchard, EE"
pg_3679.json,REVELATION & DIVINATION IN NDEMBU RITUAL,Cornell University
pg_1491.json,THIS SIDE OF PARADISE,"Fitzgerald, F. Scott"
pg_2503.json,,Middlemarch.
pg_3768.json,THE RULES OF SOCILOGOICAL METHOD,Macmillian
pg_3669.json,YUMAN TRIBES OF THE GILA RIVER,"Spier, Leslie"
pg_1482.json,,FAULKNER-COWLEY FILE
pg_2493.json,THE GREEK ISLANDS,"Durrell, Lawrence"
pg_3758.json,THE ANTHROPOLOGICAL IMAGINATION,McGraw Hill
pg_1570.json,(AVON),Christopher and his Kind (
pg_1471.json,LIGHT IN AUGUST,"Faulkner, Wm."
pg_3748.json,THE TWICE,"Carstairs, Morris"
pg_1558.json,THE BEST OF SIMPLE,Hill & Wang
pg_2571.json,LOSER TAKES ALL,"Greene, Graham"
pg_1461.json,DREAMS FROM BUNKER,"Black Sparrow
J. Hayward 40%"
pg_3738.json,"THE SOCIAL ANTHROPOLOGY OF COMPLEX SOCIETIES
A.S.A. Monographs 4",Anthro
pg_1550.json,COMPLETE WORKS OF O.HENRY,"UBS, Double"
pg_2562.json,PHE COMEDIANS,Penguin
pg_3639.json,THE STRUCTURE OF INQUIRY29228X,"Pelto, Pertti & Gretel"
pg_3728.json,NINE MODERN SHORT PLAYS,Sohn/Tyre
pg_1540.json,A MOVEABLE FEAST,"Hemmingway, Ernest"
pg_2552.json,,"Golding, William"
pg_3629.json,STRUCTURE AND SENTIMENT,Anthrop
pg_3718.json,THE POETRY OF THE NEGRO,"Anth, Podtry"
pg_1530.json,DEATH IN THE AFTERNOON,Scribner's
pg_2542.json,THE EBONY TOWER,"Fowles, J."
pg_3708.json,.S.A. HISTORY IN ART,Bradley & Smith
pg_1520.json,The scarlet letter.,"Hawthorne, Nathaniel"
pg_3609.json,DICT,Columbia
pg_3698.json,,"Wolf, Eric R."
pg_1510.json,Lippencott,"Hawkes, John"
pg_2522.json,(Reminiscences of,"James, Conrad, & Crane)"
pg_3787.json,,ESKIMODIARY
pg_1411.json,Discus,WILLA CATHER
pg_3688.json,BASIC CONCEPTS OF SOCIOLOGY,Lyle Stuart
pg_2512.json,,JOSEPH ANDREWS
pg_3777.json,of Witches,"Ericson, Eric"
pg_1590.json,THE BOSTONIANS,"James, Henry"
pg_3678.json,THE MOUNTAIN PEOPLE,Anthrop
pg_1490.json,Scribner's,"Fitzgerald, F. Scott"
pg_3767.json,THE DIVISION OF LABOR IN SOCIETY,Macmillian
pg_1579.json,THE WORLD IN THE EVENING,"Isherwood, Christopher"
pg_2589.json,JACK'S BOOK: An Oral Biography of Jack Kerouac,"Gifford, Barry, and Lawrence Lee"
pg_1480.json,THE TOWN,"Faulkner, Wm."
pg_2491.json,THE ICE AGE,Daedalus
pg_3757.json,,"Critchefield, Richard"
pg_1569.json,THE BERLIN STORIES,Lippencott /Norton
pg_2581.json,,"Kerouac, Jack"
pg_3658.json,Univ. of Chicago,"Roy, Manisha"
pg_1470.json,INTRUDER IN THE DUST,"Faulkner, Wm."
pg_3747.json,lahoma,"Brown, Joseph E."
pg_1560.json,THE BIG SEA autobiography,Hill & Wang
pg_2572.json,THE MINISTRY OF FEAR,"Greene, Graham"
pg_3648.json,THE WORLD OF PRIMITIVE MAN,Anthropology
pg_1460.json,ASK THE DUST,J. Hayward
pg_1549.json,on the Wild,HEMINGWAY High
pg_2561.json,A BURNT*OUT CASE,"Greene, Grahm"
pg_3638.json,EXPLORING THE CRACK IN THE COSMIC EGG,SIMON SCHUSTER
pg_3727.json,,"Reed, Ishmael, ed"
pg_1539.json,MEN WITHOUT MOMEN,"Hemmingway, Ernest"
pg_2550.json,GIBBON'S AUTOBIOGRAPHY,Routledge & Kegan Paul Ltd.
pg_3628.json,RIGHT AND LEFT; ESSAYS ON DUAL SYMBOLIC CLASSIFICATION,"Needham, Rodney"
pg_3716.json,HARLEM REMAISSANCE,"Huggins, Nathan"
pg_3619.json,READINGS IN CROSS CULTURAL METHODOLOGY,"Moore, Frank W."
pg_3707.json,Edited by Saul Bellow,
pg_1519.json,Viking,"Hawthorne, Nathaniel"
pg_2531.json,THE LIFE TO COME,"Forster, E.M."
pg_1420.json,AND I WORKED AT THE WRITER'S TRADE,Daedalus
pg_3697.json,THE ANALYSIS OF SOCIAL CHANGE,"Wilson, Godfrey & Monica"
pg_1509.json,THE OUTCASTS OF POKER FLAT,"Harte, Bret"
pg_3786.json,of Chicago,anthrop
pg_1598.json,PORTRAIT OF A LADY,"James, Henry"
pg_3687.json,LØST TRIBES & SUNKEN CONTINENTS,"Wauchope, Robert"
pg_1499.json,PARIS WAS YESTERDAY,"Flanner, Janet (Genet)"
pg_2511.json,JONATHAN WILD,"Fielding, H."
pg_1588.json,THE AWKWARD AGE,"James, Henry"
pg_1489.json,Lippencott,والعمى
pg_2501.json,,FELIX HOLT
pg_3666.json,SOCIAL ORGANIZATION & APPLICATIONS OF ANTHROPOLOGY,Daedalus
pg_1479.json,THREE FAMOUS SHORT NOVELS,"Faulkner, Wm."
pg_2492.json,Publisher Pocket Books,"Durrell, Lawrence"
pg_3657.json,THE RIDDLE OF THE SPHINX,"Roheim, Geza"
pg_1469.json,THE HAMLET,"Faulkner, William"
pg_3746.json,THE PEOPLE'S LAND - ESKIMOS & WHITES IN THE EASTERN 1813,"Brody, Hugh"
pg_2570.json,JOURNEY WITHOUT MAPS,"Greene, Grahme"
pg_3647.json,Radin,anthrop
pg_1459.json,FIVE SMOOTH STONES,"Fairbairn, Ann"
pg_3736.json,ANTHROPOLOGICAL APPROACHES TO THE STUDY OF,Anthropology
pg_2560.json,,BRIGHTON ROCK
pg_3636.json,WOMEN OF TROPICAL AFRICA,sociology
pg_3726.json,Selected by Harold Clurman,
pg_1538.json,ISLANDS IN THE STREAM,Bantam
pg_2551.json,Gibbon's Autobiography,
pg_3627.json,THE GENTLE TASADAY,John Nance
pg_3717.json,VOICES FROM THE HARLEM RENAISSANCE,"Huggins, Nathan"
pg_1528.json,Scribner's,LINE ERNEST HEMINGWAY
pg_2540.json,THE COLLECTOR,"Fowles, John"
pg_3617.json,"Teachers College Press, Columbia University",Anthropology
pg_3706.json,AT HOME IN THE WILD New England's White Mountains,"Atkinson, Brooks"
pg_1518.json,THE MARBLE FAUN,"Hawthorne, Natheniel"
pg_2530.json,,HOWARD'S END
pg_3607.json,NEW LIVES FOR OLD,Anthropology
pg_1419.json,Signet NAL,"Cooper, J."
pg_3696.json,EVOLUTION OF CULTURE,McGraw Hill
pg_1508.json,,"HALEY, ALEX"
pg_2520.json,,"Ford, Madox Ford"
pg_3785.json,HEROES & HEROINES,"Fraser, Antonia"
pg_1597.json,THE PORTALBE HEN,RY JAMES
pg_3686.json,Chicago,"Wagner, Roy"
pg_2510.json,,SILAS MARNER
pg_3775.json,Columbia University Press,Anthro
pg_1587.json,THE AWKWARD AGE,"James, Henry"
pg_2599.json,A SEPARATE PEACE,Bantam
pg_3677.json,THE LONELY AFRICAN,Simon Schuster
pg_1488.json,Scribner's,"FITZGERALD, F. S."
pg_2500.json,,DANIEL DERONDA
pg_3765.json,Arrieapar,Thames and Hudson
pg_1577.json,A SINGLE MAN,"Isherwood, Christopher"
pg_2591.json,KESEY'S GARAGE SALE,Penguin
pg_3667.json,THE ANTHROPOLOGY OF TOURISM,Anthro
pg_1478.json,- Randomise,"Faulkner, William"
pg_2490.json,THE COMPLETE SHERLOCK HOLMES,Berkley (Windhover)
pg_3755.json,Peasant Life in Four Cultures,Daedalus
pg_1567.json,New Directions,"Isherwood, Christopher"
pg_2579.json,THE DEVIL'S HAND,"Kelley, Edith Summers"
pg_3654.json,A VILLAGE THAT CHOSE PROGRESS,"Redfield, Robert"
pg_1468.json,,"GO DOWN, MOSES"
pg_3745.json,ONE HUNDRED YEARS OF ANTHROPOLOGY,"Brew, J.O."
pg_1556.json,A HAZARD OF NEW FORTUNES,"Howells, William Dean"
pg_2569.json,IT'S A BATTLEFIELD,Penguin
pg_3646.json,THE SOCIAL ANTHROPOLOGY OF RADCLIFFE-BROWN,Anthro
pg_3734.json,THE USES OF COMPARATIVE SOCIOLOGY,"Andreski, Stanislav"
pg_1547.json,HOW IT WAS,Daedalus
pg_3637.json,CRACK IN THE COSMIC EGG,Simon Schuster
pg_3725.json,Selected by Harold Clurman,
pg_1537.json,Scribner's,"Hemmingway, Ernest"
pg_3715.json,FAMOUS AMERICAN PLAYS OF THE 1940'S,Selected by Henry Hewes
pg_3616.json,MAN'S MOST DANGEROUS MYTH: THE FALLCY OF RACE,"Montagu, Ashley"
pg_1428.json,TWO YEARS BEFORE THE MAST,"Dana, R. H."
pg_3705.json,CONTEMPORARY AMERICAN SHORT STORIES,"Angus, Douglas and Sylvia, ed"
pg_1517.json,HOUSE OF THE SEVEN GABLES,"Hawthorne, Nathaniel"
pg_3606.json,Amer Museun Sci Bks,"Mead, Margaret"
pg_3695.json,THE CONCEPT OF CULTURAL SYSTEMS,Columbia
pg_1506.json,LOVERS AND TYRANTS,Daedalus
pg_3784.json,,Cornell University
pg_1409.json,YOUTH AND THE BRIGHT MEDUSA,"Cather, Willa"
pg_3685.json,AFRICAN ELITE,Joan Vincent
pg_1497.json,THE CUBICAL CITY,"Flanner, Janet"
pg_2509.json,Publisher Pocket Books,SILAS MARNER
pg_3774.json,,"Lukes, Steven"
pg_2598.json,FLESH IS HEIR,"Kirstein, Lincoln"
pg_3675.json,Edited by Virginia Tu,fte and Barbara Myerhoff
pg_1487.json,THE BEAUTIFUL AND THE DAMNED,Penguin SCRIBNERS
pg_2499.json,CAROUSEL,"Durrell, Lawrence"
pg_3764.json,THE PHILADELPHIA NEGRO,"DuBois, WEB"
pg_1576.json,,PRATER VIOTEL
pg_2587.json,VANITY OF DULUOZ,"Kerouac, Jack"
pg_3665.json,,"Shapiro, Harry L., ed"
pg_1476.json,SANCTUARY,"Faulkner, Wm."
pg_1566.json,OLD CHRISTMAS,Sleepy Hellow
pg_2577.json,TRAVELS WITH MY AUNT,"Greene, G."
pg_3656.json,THE COSMIC ZYGOTE Cosmology in the Amazon Basin cloth,"Roe, Peter"
pg_1467.json,FLAGS IN THE DUST,"Faulkner, Wm."
pg_3744.json,THE DECORATED BODY,Harper & Row
pg_2568.json,Pocket Books,"Greene, Graham"
pg_3645.json,University of Chicago,A. R.
pg_1458.json,,SHADOW AND ACT
pg_3735.json,Random House,SOCIOLOGY
pg_1546.json,,"Baker, Carlos"
pg_2558.json,Claudius the,"Graves, Robert"
pg_3635.json,SHERPAS THROUGH THEIR RITUALS,Tibet Budd
pg_3724.json,Selected by Kenneth MacGowan,
pg_1536.json,United Book Service,Scribner's
pg_2548.json,THE POLYGLOTS,Daedalus
pg_3625.json,,Cornell University
pg_3714.json,Publisher Equinox,"Halpern, Daniel (ed)"
pg_1526.json,ACROSS THE RIVER AND INTO THE TREES,Scribners's
pg_2538.json,TWO CHEERS FOR DEMOCRACY,"Forster, EM"
pg_3615.json,LA CHICANA Mexican American Woman,"Mirande, A & E. Enriquez"
pg_1427.json,STEPHEN CRANE: A BIOGRAPHY,Braziller
pg_3704.json,NEGRO PLAYWRIGHTS IN THE AMERICAN THEATRE,Columbia
pg_1516.json,Random House,"Hawthorne, Nathaniel"
pg_2528.json,THE HILL OF DEVI,"Forster, EM"
pg_1418.json,Universal Classics,"Cooper, James Fennimore"
pg_3694.json,WEBER AND ISLAM,Sociology
pg_1507.json,BLACK LIKE ME,"GRIFFIN, T."
pg_2518.json,,Houghton Mifflin
pg_3783.json,Random House,"Fanon, Franz"
pg_1595.json,The golden bowl.,"James, Henry"
pg_3684.json,THE RITES OF PASSAGE,"VAN GENNEP, ARNOLD"
pg_2508.json,Publisher - Pocket Books,SILAS MARNER
pg_3773.json,THE ELEMENTARY FORMS OF THE RELIGIOUS LIFE,Macmillian
pg_1585.json,THE AMERICAN,"James, Henry"
pg_2596.json,THE WOMAN WARRIOR,"Kinston, Maxine Hong"
pg_1486.json,NOTEBOOKS OF F.,Matthew Bruccoli ed.
pg_2498.json,REFLECTIONS ON A MARINE VENUS,"Durrell, Lawrence"
pg_3763.json,of Chicago,"DuBois, W.E.B."
pg_1575.json,PEOPLE ONE OUGHT TO KNOW,"Isherwood, Christopher"
pg_3664.json,PEASANTS & PEASANT SOCIETIES,"Shanin, Teodor, ed"
pg_1477.json,,SARTORIS
pg_3752.json,caltaral,Coppens et al
pg_3655.json,KINSHIP & MARRIAGE IN EARLY ARABIA,ANTHROPOLOGY
pg_1466.json,A THE FABLE,"Faulkner, Wm."
pg_3743.json,PATTERNS OF CULTURE,Houghton Mifflin
pg_1555.json,THE EDWARD HOAGLAND READER,"Hoagland, Edward"
pg_3644.json,AFRICIAN SYSTEMS OF KINSHIP & MARRIAGE,"Radcliffe-Brown, AR & Forde, Daryll, eds"
pg_3733.json,GREAT AMERICAN SHORT STORIES,Anthol. Am.
pg_1545.json,Scribner's,"Hemmingway, Ernest"
pg_3634.json,STOLEN LIGHTNING THE SOCIAL THEORY OF MAGIC,"O'Keefe, Daniel Lawrence"
pg_3723.json,THE CHICANOS,Penguin
pg_3624.json,Jewish,Anthropology
pg_3713.json,CONTEMPORARY AMERICAN POETRY,"Hall, Donald, ed"
pg_1524.json,SCOUNDREL TIME,Bantam
pg_2537.json,Random House,"Forester, E. M."
pg_3613.json,ON THE SHOULDERS OF GIANTS,Sociology
pg_3703.json,A CHINESE VILLAGE,"Yang, Martin C."
pg_1515.json,Signet NAL,"Hawthorne, Nathaniel"
pg_2527.json,GOLDSWORTHY LOWES DICKINSON,"Forster, EM"
pg_3604.json,MALE AND FEMALE,Anthropology
pg_2517.json,Random House,"Ford, Maddox Ford"
pg_3782.json,,Anthropol
pg_1594.json,THE EUROPEANS,"James, Henry"
pg_3683.json,RELIGION IN PRIMITIVE CULTURE,Peter Smith
pg_1495.json,,Fitzgerald
pg_3772.json,MORAL EDUCATION,Macmillian
pg_3673.json,Indian Religion and Philosophy,Anthropology
pg_1485.json,cribner's,シューマー
pg_2497.json,PROSPERO'S CELL,"Durrell, Lawrence"
pg_3762.json,VOICES FROM WITHIN THE VEIL,DARKWATER:
pg_3663.json,IMAGES OF CHILDHOOD Illustrated Social History,Anita Schorsch
pg_1475.json,THE REVIERS,"Faulkner, Wm."
pg_3753.json,Archaeology,"Cooper, J. C."
pg_1564.json,BRACEBRIDGE HALL,Sleepy Hallow
pg_2576.json,SHADES OF GREENE,"Greene, Graham"
pg_3652.json,CHAN KOM: A MAYA VILLAGE,"Villa Rojas, Alfonso"
pg_1465.json,AS I LAY DYING,"Faulkner, Wm."
pg_3742.json,,Lat Am anthrop
pg_2566.json,THE HEART OF THE MATTER,"Greene, Grahme"
pg_3732.json,"Publisher
Pocket Books",Oscar Williams
pg_2556.json,,"I, CLAUDIUS"
pg_3633.json,lahoma,"O'Kane, Walter C."
pg_3722.json,POSSIBILITEES OF POETRY,Richard Kostelanetz ed.
pg_1534.json,Scribner's,"Hemingway, Ernest"
pg_2546.json,OF MORTAL LOVE,Daedalus
pg_3621.json,CASES AND QUESTIONS,"Moore, Sally F./Myerhoff, Barbara G., eds"
pg_3712.json,AMERICAN VOICES AMERICAN WOMEN,"Edwards, L. & A. Diamond ed."
pg_1525.json,AN UNFINISHED WOMAN,Bantam
pg_3614.json,BUT NOW WE WANT THE LAND BACK,"Middleton, Hannah"
pg_1425.json,THE RED BADGE OF COURAGE,Norton Crit. Ed.
pg_2526.json,THE ETERNAL MOMENT AND OTHER STORIES,"Forster, EM"
pg_3603.json,LETTERS FROM THE FIELD,Harper & Row
pg_3692.json,MAX WEB,"Macrae, Donald"
pg_1504.json,LOVERS AND TYRANTS,"Gray, Francine"
pg_3781.json,THE ZANDE TRICKSTER,"Evans-Pritchard, EE"
pg_1592.json,EIGHT TALES FROM THE MAJOR PHASE,"James, Henry"
pg_3682.json,ORIGINS OF CULTURE,Peter Smith
pg_1493.json,Scribner's,NOVÝZNAMN
pg_2506.json,SCENES OF CLERICAL LIFE,Penguin
pg_3771.json,Giddens,Anthony
pg_1484.json,Lippencott,"Ferlinghetti, Lawrence"
pg_2496.json,Pocket Books,"Durrell, Lawrence"
pg_3761.json,VOICES FROM WITHIN THE VEIL,Sociology
pg_1573.json,THE MEMORIAL,"Isherwood, Christopher"
pg_2585.json,SATORI IN PARIS,"Kerouac, Jack"
pg_3662.json,,"CULTURE, LANGUAGE AND PERSONALITY"
pg_1473.json,Viking,"Faulkner, Wm."
pg_3751.json,THE HUNTING PEOPLES,"Coon, Carleton"
pg_1563.json,SOMETHING IN COMMON et al,Hill & Wang
pg_2575.json,THE QUIET AMERICAN,"Greene, Grahme"
pg_3653.json,THE PRIMITIVE WORLD,Cornell University
pg_1464.json,,"ABSALOM, ABSALOM!"
pg_3741.json,Anthroplogy,"Bastide, Roger"
pg_1553.json,AFRICAN CALLIOPE,"Hoagland, Edward"
pg_3642.json,STRANGER AND FRIEND: The Way of an,Anthro
pg_1543.json,United Book Service,Scribner's
pg_2555.json,THE VICAR OF WAKEFIELD,"Goldsmith, Oliver"
pg_3632.json,TWO CROSSES OF TODOS SANTOS,"Oakes, Maud"
pg_3721.json,BLACK DRAMA ANTHOLOGY,"King, Woodie, ed"
pg_2544.json,THE MAGUS,"Fowles, John"
pg_3623.json,WOMEN OF THE FOREST,Columbia
pg_1523.json,,PENTIMENTO
pg_2535.json,,Meridian -Plume
pg_2180.json,THE TRIAL AND DEATH OF SOCRATES,
pg_0426.json,HOUSE OF ALL NATIONS,"Stead, Christina"
pg_2146.json,Norton Critical Edition,
pg_2191.json,TETRABIBLOS,Harvard Loeb
pg_0437.json,,R*ndom House
pg_2110.json,THE ETHICS,
pg_2157.json,THE EARLY HISTORY OF ROME,
pg_0403.json,CLOUDS OF WITNESS,"Sayers, Dorothy"
pg_0448.json,antine,"Tolkien, J.R.R."
pg_2167.json,THE ART OF LOVE,
pg_0413.json,THE RAJ QUARTET,"Scott, Paul"
pg_0459.json,THE CLAVERINGS,"Trollope, Anthony"
pg_2132.json,,Bobbs Merrill
pg_2178.json,Translated by Franc,рлојилој
pg_0424.json,,FRANKENSTEIN
pg_2097.json,rift,Source M. Chickman
pg_2143.json,THE HOMERIC HYMNS,"Athanassakis, Apostolos"
pg_0435.json,,"Stoker, Bram"
pg_2108.json,THE WASPS,Aristopnames
pg_0400.json,VOYAGE IN THE DARK,Spurce
pg_0446.json,New Directions,Shcolars Bkslf
pg_2119.json,THE COMPLETE POETRY,
pg_2166.json,THE DYSKOLOS,
pg_0411.json,MURDER MUST ADVERTISE,"Sayers, Dorothy"
pg_0457.json,BARCHESTER TOWERS & THE WARDEN,"Trollope, A."
pg_2130.json,THE LETTERS OF DEMOSTHENES,"Goldstein, Jonathan A., tr"
pg_2176.json,,"PHILIBUS (Hackforth, ed)"
pg_0422.json,,FRANKENSTEIN
pg_0467.json,Little Brown,"Waugh, Evelyn"
pg_2095.json,THE ORESTEIAN TRILOGY,
pg_2141.json,THE ILLIAD,
pg_2188.json,FALL OF THE ROMAN REPUBLIC,Plutarch
pg_0434.json,,Dracula.
pg_2152.json,THE SECOND JEWISH COMMONWEALTH,"JOSEPHUS, FLAVIUS"
pg_0444.json,ADVENTURES IN THE SKIN TRADE,I. Graves
pg_2117.json,CONSOLATION OF PHILOSOPHY,Boethius
pg_2163.json,Kramerbooks,Barry Baldwin
pg_0409.json,LORD PETER VIEWS THE BODY,"Sayers, Dorothy"
pg_0455.json,antine,"Tolkien, JRR"
pg_2128.json,SELECTED POLITICAL SPEECHES,
pg_2174.json,,"PHAEDO (Hackforth, ed)"
pg_0420.json,Kramerbooks,"Shaw, George Bernard"
pg_0466.json,Little brown,"Waugh, Evelyn"
pg_2093.json,VOYAGE OF ARGO,Apollonius
pg_2139.json,THE PERSIAN WARS,
pg_2186.json,LETTERS OF THE YOUNGER PLINY,
pg_0431.json,A SENTIMENTAL JOURNEY,"Sterne, Lawrence"
pg_2104.json,THE FROGS & OTHER PLAYS,Penguin
pg_2150.json,THE SATIRES OF HORACE & PERSIUS,Penguin
pg_2196.json,LETTERS FROM A STOTIC,
pg_0442.json,,Vanity fair.
pg_2115.json,,Harvard Loeb
pg_2161.json,SELECTED WORKS,Bobbs Merrill
pg_0407.json,HANGMAN'S HOLIDAY,"Sayers, Dorothy"
pg_0453.json,THE TWO TOWERS,Ballantine
pg_2126.json,MURDER TRIALS,Penguin
pg_2172.json,THE LAST DAYS OF SOCRATES,
pg_0418.json,THE TALISMAN,"Scott, Sir Walter"
pg_0464.json,THE COMPLEAT ANGLER,"Walton, Isaak / Rackham"
pg_2091.json,THE GOLDEN ASS,Apuleius
pg_2137.json,,"Curry, Neil tr"
pg_2183.json,DRAMATIST OF THE LIFE OF REASON,Columbia
pg_2102.json,THE COMPLETE PLAYS OF ARISTOPHANES,
pg_2148.json,THE ODES & EPODES OF HORACE,"Clancy, th"
pg_2194.json,,"Barnard, M., tr"
pg_0440.json,United Book Service,BARRY LYNDON
pg_2113.json,RHETORIC & POETICS,
pg_2159.json,THE WAR WITH HANNIBAL,
pg_0405.json,FIVE RED HERRINGS,"Sayers, Dorothy"
pg_0451.json,Ballantine,"Tolkien, J.R.R."
pg_2169.json,ODES OF PINDAR,
pg_0416.json,THE HEART OF MID-LOTHIAN,"Scott, Sir Walter"
pg_0462.json,,PHINEAS FINN
pg_2135.json,EURIPEDES TEN PLAYS,
pg_0427.json,THE DITTLE HOTEL,"Stead, Christina"
pg_2100.json,THE CLOUDS,Aristophanes
pg_2145.json,THE ODYSSEY,
pg_2192.json,Commentary of Hierocles,Concord Grove
pg_0438.json,GULLIVER'S TRAVELS,"SWIFT, Jonathan"
pg_2111.json,INTRODUCTION TO ARISTOTLE,Aristotle
pg_2156.json,THE SIXTEEN SATIRES,
pg_0402.json,THE COMPLETE WORDS OF SAKI,Saki (H.H.
pg_2120.json,by Frederic,Daedalus
pg_2168.json,Seneca THE AFOCOLOCYNTOSIS,
pg_0414.json,THE ANTIQUARY,"Scott, Sir Walter"
pg_0460.json,PALLISTER NOVELS:DUKE'S CHILDREN,"Trollope, Anthony"
pg_2133.json,/HERACLES,MEDEA/HECABE/ELECTRA
pg_0425.json,,FRANKENSTEIN
pg_2098.json,THE BIRDS,
pg_2144.json,Publisher: University of Chicago Press,"Lattimore, R. (trans.)"
pg_2190.json,POEMS OF SEXTUS PROPERTIUS,Daedalus
pg_0436.json,Kramerbooks,Fub; Harper
pg_2109.json,Scholars Bkslf,
pg_2155.json,THE SATIRES OF JUVENAL,Juvenal/Humphries
pg_0401.json,THE BEST OF SAKI,
pg_0447.json,antine,J.R.R.
pg_2122.json,BASIC WRITINGS,
pg_2165.json,COMENTARY ON THE DREAM OF SCIPIO,"Harris, tr"
pg_0412.json,,WHOSE BODY?
pg_0458.json,,CAN YOU FROGIVE HER?
pg_2131.json,. of Illinois,"Perotti, Niccols, ed"
pg_2177.json,THE REPUBLIC,Penguin
pg_0469.json,Little Brown,"Waugh, Evelyn"
pg_2096.json,THE ORESTEIA,
pg_2187.json,THE AGE OF ALEXANDER,
pg_0433.json,United Book Service,"Stevenson, R. L."
