JSON_file,type,mentionText
pg_3585.json,book_author,"Wolff, Kurt H., ed."
pg_3585.json,book_author,FROM KARL MANNHEIM
pg_3585.json,book_author,sociology
pg_3422.json,book_author,"Anderson, James F."
pg_3422.json,book_author,ST. THOMAS AQUINAS
pg_3422.json,book_author,Regnery/Gateway
pg_3422.json,book_title,INTRODUCTION TO THE METAPHYSICS OF
pg_3422.json,book_title,Christianity
pg_3878.json,book_author,"Thoreau, Henry David"
pg_3878.json,book_title,Walden and Civil diobedience.
pg_3514.json,book_author,"Daniel, Glyn"
pg_3514.json,book_author,Thames & Hudson
pg_3514.json,book_title,SHORT HISTORY OF ARCHAEOLOGY
pg_2751.json,book_author,"Pound, Ezra"
pg_2751.json,book_title,LITERARY ESSAYS OF EZRA POUND
pg_2751.json,book_title,Lippencott
pg_3969.json,book_author,"McClure, Michael"
pg_3969.json,book_title,ANTECHAMBER & OTHER POEMS
pg_3969.json,book_title,New Directions
pg_3806.json,book_author,"Adams, Henry"
pg_3806.json,book_title,THE UNITED STATES IN 1800
pg_3443.json,book_author,"Westcott, Brooke Foss"
pg_3443.json,book_author,Baker Bk Hse
pg_3443.json,book_title,"GEN SURVEY OF THE HIST OF THE CANON ON THE
NEW TESTAMENT"
pg_3898.json,book_author,"Weber, Brom"
pg_3898.json,book_title,LETTERS OF HART CRANE
pg_3535.json,book_author,EXPLANATION IN ARCH LOOY
pg_3535.json,book_author,"Watson, LeBlanc, & Redman"
pg_3535.json,book_title,Columbia non returnable
pg_3535.json,book_title,archaeology
pg_2772.json,book_author,"Saroyan, William"
pg_2772.json,book_title,CHANCE MEETINGS
pg_2395.json,book_author,"Austem, Jane"
pg_2395.json,book_author,Penguin.
pg_2395.json,book_title,Sense and sensability.
pg_2394.json,book_author,"Boswell, James"
pg_2394.json,book_title,BOSWELL'S LIFE OF JOHNSON
pg_2397.json,book_author,"Boswell, James"
pg_2397.json,book_title,LIFE OF JOHNSON
pg_0146.json,book_author,"Trilling, Diana"
pg_0146.json,book_title,WE MUST MARCH MY DARLINGS
pg_0186.json,book_author,"Kronenberger, Louis"
pg_0186.json,book_author,Macmillan
pg_0186.json,book_title,THE LAST WORD
pg_0015.json,book_title,MYTHS & FOLKLORE OF IRELAND
pg_0015.json,book_title,Jeremiah Curtin
pg_0055.json,book_author,"Burke, Kenneth"
pg_0055.json,book_title,TERMS FOR ORDER
pg_0095.json,book_author,"Hayman, Ronald"
pg_0095.json,book_author,Daedalus
pg_0095.json,book_title,THEATRE & ANTI THEATRE
pg_0095.json,book_title,NEW MOVEMENTS SINCE BECKETT
pg_0095.json,book_author,- M. Chickman
pg_0095.json,book_title,Home Life in Colonial Days
pg_0095.json,book_title,Alice Horse Farle
pg_0095.json,book_title,rift
pg_0135.json,book_author,Rutgers
pg_0135.json,book_author,Daedalus
pg_0135.json,book_title,THEODORE SPENCER: SELECTED ESSAYS
pg_0135.json,book_title,Edited by Alan Purves
pg_0175.json,book_author,"Cosman, Carol, Keefe, Joan, Weaver, K. ed"
pg_0175.json,book_title,THE PENGUIN BOOK OF WOMEN POETS
pg_0175.json,book_title,random House
pg_0004.json,book_author,"Ferris,"
pg_0004.json,book_author,"Alcott, L.M."
pg_0004.json,book_title,LITTLE MEN
pg_0044.json,book_author,"Barnes, Roland"
pg_0044.json,book_title,THE PLEASURE OF THE TEXT
pg_0084.json,book_author,"Frye, Northrop"
pg_0084.json,book_title,THE SECULAR SCRIPTURE
pg_0084.json,book_author,"Cable, Mary"
pg_0084.json,book_author,Daedalus 50
pg_0084.json,book_title,BLACK ODYSSEY
pg_0124.json,book_author,"Ricoeur, Paul"
pg_0124.json,book_author,Ed. Walzak
pg_0124.json,book_title,THE RULE OF METAPHOR
pg_0124.json,book_title,Univ. of Toronto
pg_0165.json,book_author,"Moon, Samuel, ed"
pg_0165.json,book_title,ELEVEN SHORT PLAYS OF THE MODERN THEATRE
pg_4207.json,book_author,Martin Lings
pg_4207.json,book_title,WHAT IS SUFISM
pg_4207.json,book_title,v. of Cal.
pg_0033.json,book_author,"Randolph, Vance"
pg_0033.json,book_title,PISSING IN THE SNOW & OTHER OZARK FOLKTALES
pg_0073.json,book_author,"Feder, Lillian"
pg_0073.json,book_title,ANCIENT MY TH IN MODERN POETRY
pg_0113.json,book_author,"Mazzaro, Jerome"
pg_0113.json,book_author,Daedalus
pg_0113.json,book_title,TRANSFORMATIONS IN THE RENAISSANCE ENGLISH LYRIC
pg_0153.json,book_author,"Wellek, Rene"
pg_0153.json,book_title,CONCEPTS OF CRITICISM
pg_0022.json,book_author,"Goodrich, Norma"
pg_0022.json,book_title,ME 1714
pg_0022.json,book_title,ANCIENT MYTHS
pg_0062.json,book_author,"Corrigan, Beatrice"
pg_0062.json,book_author,Daedalus
pg_0062.json,book_title,"ITALIAN POETS AND ENGLISH CRITICS, 1755"
pg_0062.json,book_title,of Chicago
pg_0102.json,book_author,"Lanham, Richard A."
pg_0102.json,book_title,STYLE An Anti-Textbook
pg_0143.json,book_author,"Sturtevant, EH"
pg_0143.json,book_title,LINGUISTIC CHANGE
pg_0182.json,book_author,"Hadfield, John"
pg_0182.json,book_author,Daedales
pg_0182.json,book_title,BOOK OF BEAUTY
pg_0011.json,book_author,"Campa, Arthur"
pg_0011.json,book_title,TREASURE OF THE SANGRE DE CRISTOS
pg_0011.json,book_title,lahoma
pg_0050.json,book_author,"Bercovitch, Sacvan"
pg_0050.json,book_title,PURITAN ORIGINS OF THE AMERICAN SELF
pg_0091.json,book_title,THE POPULAR BOOK Hist. of Am Lit Taste Cal 49
pg_0091.json,book_title,James
pg_0131.json,book_author,"Showalter, Elaine"
pg_0131.json,book_title,A LITERATURE OF THEIR OWN
pg_0171.json,book_title,LITTLE TREASURY OF HAIKU
pg_4214.json,book_author,Margaret Smith
pg_4214.json,book_title,THE WAY OF THE MYSTICS
pg_4214.json,book_title,Near East
pg_0040.json,book_author,"Auerbach, Erich"
pg_0040.json,book_title,MIMESIS
pg_0040.json,book_title,Pub Princeton
pg_0120.json,book_author,"Rahv, Philip"
pg_0120.json,book_author,Houghton Mifflin
pg_0120.json,book_title,ESSAYS ON LITERATURE & POLITICS
pg_0160.json,book_author,"Ziolkowski, Theodore"
pg_0160.json,book_title,FICTIONAL TRANSFORMATIONS OF JESUS
pg_0109.json,book_author,"McElroy, Davis Dunbar"
pg_0109.json,book_author,EXISTENTIALISM & MODERN LITERATURE
pg_0109.json,book_author,Lyle Stuart
pg_0149.json,book_author,"Vickery, John B."
pg_0149.json,book_title,LITERARY IMPACT OF THE GOLDEN BOUGH
pg_0189.json,book_author,"Simic, Charles & Strand, Mark, ed"
pg_0189.json,book_title,ANOTHER REPUBLIC: 17 EUROPEAN AND SOUTH
pg_0189.json,book_title,AMERICAN WRITERS
pg_0058.json,book_author,"Cairns, Huntington, ed"
pg_0058.json,book_title,"LIMITS OF ART, III"
pg_0098.json,book_author,"Kirsch, Robert"
pg_0098.json,book_author,"LIVES, WORKS"
pg_0098.json,book_author,Capra Press
pg_0098.json,book_title,AND TRANSFORMATIONS
pg_0138.json,book_author,"Stein, Rita"
pg_0138.json,book_title,LITERARY TOUR GUIDE TO THE US WEST & MIDWEST
pg_0178.json,book_author,"Dore, Anita, ed"
pg_0178.json,book_title,THE PREMIER BOOK OF MAJOR POETS
pg_0007.json,book_author,"Botkin, B.A."
pg_0007.json,book_title,TREASURY OF MISSISSIPPI RIVER FOLKLORE
pg_0007.json,book_author,"Baldwin, James"
pg_0007.json,book_title,GIOVANNI'S ROOM
pg_0047.json,book_author,"Bennett, H. S. Joan"
pg_0047.json,book_title,FIVE METAPHYSICAL POETS
pg_0087.json,book_author,"Gorky, Maxim"
pg_0087.json,book_author,Daedalus
pg_0087.json,book_title,of Washington
pg_0127.json,book_author,"Sapir, Edward"
pg_0127.json,book_title,LANGUAGE An Intro. To The Study of Speech 2
pg_0127.json,book_title,Linguistics
pg_4210.json,book_author,"Nicholson, Reynold A."
pg_4210.json,book_title,THE MYSTICS OF ISLAM
pg_0036.json,book_author,"Thompson, Stith ed"
pg_0036.json,book_title,ONE HUNDRED FAVORITE FOKTALES
pg_0116.json,book_author,"Paz, Octavio"
pg_0116.json,book_title,CHILDREN OF THE MIRE
pg_0026.json,book_author,"Kroeber, A.L."
pg_0026.json,book_author,YUROK MYTHS
pg_0105.json,book_author,"Lukacs, Georg"
pg_0105.json,book_author,اليامي
pg_0105.json,book_title,THE THEORY OF THE NOVEL
pg_0145.json,book_author,"Todorov, Tzvetan"
pg_0145.json,book_title,THE POETICS OF PROSE
pg_0185.json,book_author,A. KENSETH
pg_0185.json,book_author,MACMILLAN
pg_0185.json,book_title,POEMS OF PROTEST OLD AND NEW
pg_0014.json,book_author,Padraic Colum
pg_0014.json,book_title,TREASURY OF IRISH FOLKLORE
pg_0054.json,book_author,"Burke, Kenneth"
pg_0054.json,book_title,RHETORIC OF MOTIVES
pg_0094.json,book_author,"Hayman, Ronald"
pg_0094.json,book_author,BRITISH THEATRE SINCE 1955
pg_0094.json,book_author,Daedalus
pg_0134.json,book_author,"Sontag, Susan"
pg_0134.json,book_title,A SUSAN SONTAG READER
pg_0003.json,book_author,"Ausubel, N. (ed."
pg_0003.json,book_author,Folkeone
pg_0003.json,book_title,A TREASURY OF JEWISH FOLKLORE
pg_0003.json,book_title,"JAMES AGEE, A WAY OF SEEING"
pg_0003.json,book_author,"Burns, Alfred Barson"
pg_0043.json,book_author,"Barthes, Roland"
pg_0043.json,book_author,Hill & Wang
pg_0043.json,book_title,IMAGE MUSIC TEXT
pg_0123.json,book_author,"Richards, IA"
pg_0123.json,book_title,PRINCIPLES OF LITERARY CRITICISM
pg_0163.json,book_author,Sylvan Barnet ed.
pg_0163.json,book_title,EIGHT GREAT TRAGEDIES
pg_4206.json,book_author,Martin Lings
pg_4206.json,book_title,A SUFI SAINT OF THE TWENTIETH CENTURY
pg_0032.json,book_author,"Paredes, Americo"
pg_0032.json,book_title,FOLKTALES OF MEXICO
pg_0032.json,book_title,of Chicago
pg_0112.json,book_author,"Matthews, Honor"
pg_0112.json,book_title,THE PRIMAL CURSE
pg_0152.json,book_author,"Watkins, Owen C."
pg_0152.json,book_author,Schocken
pg_0152.json,book_title,THE PURITAN EXPERIENCE STUDIES IN SPIRITUAL
pg_0021.json,book_author,"Goitein, SD"
pg_0021.json,book_author,Jews of Yemen
pg_0021.json,book_title,FROM THE LAND OF SHEBA
pg_0021.json,book_title,JUDAICA
pg_0061.json,book_author,"CHOMSKY, NOAM"
pg_0061.json,book_author,John Lyons
pg_0061.json,book_author,Fenguin
pg_0061.json,book_title,Linguistics
pg_0101.json,book_author,"Langer, Lawrence L."
pg_0101.json,book_title,THE HOLOCAUST AND THE LITERARY IMAGINATION 4
pg_0141.json,book_author,"Steiner, George"
pg_0141.json,book_title,LANGUAGE & SILENCE
pg_0141.json,book_title,Atheneum
pg_0181.json,book_author,Edward B Germain ed.
pg_0181.json,book_title,ENGLISH & AMERICAN SURREALISH POETRY
pg_0010.json,book_author,"Calvino, Italo"
pg_0010.json,book_title,ITALIAN FOLKTALES
pg_0010.json,book_author,"Barth, John"
pg_0010.json,book_title,LETTERS A Novel
pg_0090.json,book_author,"Gunn, Drewey W."
pg_0090.json,book_title,AMERICAN & BRITISH WRITERS IN MEXICO 1556
pg_0130.json,book_author,"Seznac, Jean"
pg_0130.json,book_title,SURVIVAL OF THE PAGAN GODS
pg_4213.json,book_author,"Shah, Idries"
pg_4213.json,book_title,THE SUFIS
pg_0039.json,book_author,"Arvon, Henri"
pg_0039.json,book_title,MARXIST ESTHETICS
pg_0079.json,book_author,"Fry, Dennis"
pg_0079.json,book_title,HOMO LOQUENS
pg_0119.json,book_author,"Rabkin, Eric S."
pg_0119.json,book_title,THE FANTASTIC IN LITERATURE
pg_0159.json,book_author,"Ziff, Paul"
pg_0159.json,book_title,SEMANTIC ANALYSIS
pg_4201.json,book_author,"Gibb, H.A.R."
pg_4201.json,book_title,MOHAMMEDANISM
pg_0028.json,book_author,Mary McGarry
pg_0028.json,book_title,GREAT FOLK TALES OF OLD IRELAND
pg_0108.json,book_author,"Macksey, Richard, ed"
pg_0108.json,book_title,THE STRUCTURALIST CONTROVERSY
pg_0148.json,book_author,"Trilling, Lionel"
pg_0148.json,book_title,MIND IN THE MODERN WORLD
pg_0188.json,book_author,"Pound, Ezra & Spann, Marcella"
pg_0188.json,book_author,Lippencott
pg_0188.json,book_title,CONFUCIUS TO CUMMINGS
pg_0017.json,book_author,"Dobie, J. Frank"
pg_0017.json,book_title,CORONADO's CHILDREN Tales of Lost Mines and
pg_0017.json,book_title,"Buried Treasures of the Southwest
Univ. of Texas"
pg_0017.json,book_title,Am.
pg_0057.json,book_author,"Cairns, Huntington"
pg_0057.json,book_title,"LIMITS OF ART, II"
pg_0097.json,book_author,Louis Hjelmslev
pg_0097.json,book_author,Scad. linguis
pg_0137.json,book_author,"Stein, Rita"
pg_0137.json,book_title,LITERARY TOUR GUIDE TO THE U.S. SOUTH & SOUTHWEST
pg_0006.json,book_author,B.A.
pg_0006.json,book_title,TREASURY OF AMERICAN FOLKLORE
pg_0006.json,book_author,"Anderson, Sherwood"
pg_0006.json,book_title,BEYOND DESIRE
pg_0046.json,book_author,"Beckett, Samuel Belitt, Ben"
pg_0046.json,book_title,ADAM'S DREAM: A Profe
pg_0046.json,book_title,на 725)
pg_0086.json,book_author,"Girard, Rene"
pg_0086.json,book_title,VIOLENCE AND THE SACRED
pg_0086.json,book_author,Bruce Catton
pg_0086.json,book_title,THE AMERICAN HERITAGE SHORT HISTORY
pg_0086.json,book_title,OF THE CIVIL WAR
pg_0126.json,book_author,"Santayana, George"
pg_0126.json,book_author,Peter Smith
pg_0126.json,book_title,INTERPRETATIONS OF POETRY & RELIGION
pg_0166.json,book_author,"Allen, John"
pg_0166.json,book_title,MASTERS OF EUROPEAN DRAMA
pg_0166.json,book_title,Lyle Stuart
pg_4209.json,book_author,"Nasr, Seyyed Hosseim"
pg_4209.json,book_title,SUFI ESSAYS
pg_0035.json,book_author,"Stutley, Margaret"
pg_0035.json,book_title,"ANCIENT INDIAN MAGIC & FOLKLORE
Great"
pg_0075.json,book_author,"Fowler, Roger"
pg_0075.json,book_author,"Routledge, & Kegan Paul Ltd."
pg_0075.json,book_title,UNDERSTANDING LANGUAGE An Introduction
pg_0075.json,book_title,to Linguistics
pg_0075.json,book_title,Linguistics
pg_0115.json,book_author,"Olderman, Raymond M."
pg_0115.json,book_title,"BEYOND THE WASTE LAND: A STUDY OF THE AMERICAN
NOVEL IN THE 1960's"
pg_0154.json,book_author,"Wilson, Edmund"
pg_0154.json,book_title,LETTERS ON LITERATURE & POLITICS
pg_0024.json,book_author,"Harris, Joel Chandler"
pg_0024.json,book_author,Penguin
pg_0024.json,book_title,UNCLE REMUS His Songs & His Sayings
pg_0064.json,book_author,"Culler, Jonathan"
pg_0064.json,book_title,STRUCURALIST POETICS
pg_0104.json,book_author,"Lerner, Laurence"
pg_0104.json,book_author,Schocken
pg_0104.json,book_title,THE TRUTHTELLERS
pg_0144.json,book_author,"Todorov, Tzvetan"
pg_0144.json,book_title,THE FANTASTIC
pg_0013.json,book_author,Harold Courlander
pg_0013.json,book_title,TREASURY OF AFRO AMERICAN FOLKLORE
pg_0053.json,book_author,"Borges, Luis"
pg_0053.json,book_title,AN INTRODUCTION TO AMERICAN LITERATURE
pg_0092.json,book_author,"Harting, Emile"
pg_0092.json,book_title,LITERARY TOUR GUIDE TO ENGLAND & SCOTLAND
pg_0133.json,book_author,"Sontag, Susan"
pg_0133.json,book_title,STYLES OF RADICAL WILL
pg_0173.json,book_title,TREASURY OF THE WORLD'S BEST LOVED FOEMS
pg_0002.json,book_author,"Andreski, Iris"
pg_0002.json,book_title,OLD WIVES TALES: LIFE STORIES OF AFRICAN WOMEN
pg_0002.json,book_author,"Agee, J. & Evans, W."
pg_0002.json,book_title,LET US NOW PRAISE FAMOUS MEN
pg_0042.json,book_author,"Barthes, Roland"
pg_0042.json,book_author,Hill & wang
pg_0042.json,book_title,ELEMENTS OF SEMIOLOGY
pg_0082.json,book_author,"Frye, Northrop"
pg_0082.json,book_title,"A NATURAL PERSPECTIVE: THE DEVELOPMENT
OF SHAKESPEAREAN COMEDY AND ROMANCE"
pg_0122.json,book_author,"Richards, IA"
pg_0122.json,book_title,PRACTICAL CRITICISM
pg_0031.json,book_author,"Oinas, Felix, ed"
pg_0031.json,book_title,HEROIC EPIC AND SAGA
pg_0071.json,book_author,"Empson, William"
pg_0071.json,book_title,SEVEN TYPES OF AMBIGUITY
pg_0071.json,book_title,New Directions
pg_0071.json,book_title,"Literary
Criticism"
pg_0111.json,book_author,"Mencken, H.L."
pg_0111.json,book_title,THE AMERICAN LANGUAGE
pg_0151.json,book_author,Ruth Wallerstein
pg_0151.json,book_title,"STUDIES IN 17""CENTURY POETIC"
pg_0151.json,book_title,Univ. of Wisconisn
pg_0020.json,book_author,"El-Shamy, HASAN"
pg_0020.json,book_title,Folktales of Egypt
pg_0060.json,book_author,"Chomsky, Noam"
pg_0060.json,book_author,Columbia
pg_0060.json,book_title,RULES & REPRESENTATIONS
pg_0100.json,book_author,"Krieger, Murray"
pg_0100.json,book_title,THEORY OF CRITICISM
pg_0140.json,book_author,"Steiner, George"
pg_0140.json,book_title,IN BLUEBEARD'S CASTLE
pg_0009.json,book_author,"Botkin, B.A."
pg_0009.json,book_title,TREASURY OF WESTERN FOLKLORE
pg_0009.json,book_author,"Baldwin, James"
pg_0009.json,book_title,NOBODY KNOWS NY NAME
pg_0049.json,book_author,"Bercovitch, Sacvan, ed"
pg_0049.json,book_title,AMERICAN PURITAN IMAGINATION
pg_0089.json,book_author,"Greenberg, Joseph"
pg_0089.json,book_title,A NEW INVITATION TO LINGUISTICS
pg_0129.json,book_author,"Seidel, Michael, ed"
pg_0129.json,book_title,"HOMER TO BRECHT: THE EUROPEAN EPIC & DRAMATIC
TRADITION"
pg_0169.json,book_author,"Sweetkind, Morris, ed"
pg_0169.json,book_title,TEN GREAT ONE ACT PLAYS
pg_0169.json,book_title,end of Brita
pg_4212.json,book_author,"Rumi, Jalal Al-Din"
pg_4212.json,book_title,MYSTICAL POEMS OF RUMI
pg_0038.json,book_author,"Tyler, Hamilton"
pg_0038.json,book_author,PUEBLO ANIMALS & MYTHS
pg_0038.json,book_author,of Oklahoma
pg_0118.json,book_author,"Plimpton, George ed."
pg_0118.json,book_title,WRITERS AT WORK The Paris Review Interviews
pg_0157.json,book_author,"Wimsatt, William K., and Cleanth Brooks"
pg_0157.json,book_title,LITERARY CRITICISM: A Short History
pg_0157.json,book_title,Vol. II: Romantic & Modern
pg_0157.json,book_title,Univ. of Chicago
pg_4202.json,book_author,Awhaduddin Kirmani
pg_4202.json,book_author,Translated by B. M. Weischer & P. L. Wilson
pg_4202.json,book_author,Jock Hayward
pg_4202.json,book_title,HEART'S WITNESS: The Sufi Quatrains of
pg_4202.json,book_title,Great Eastern Book Company
pg_0027.json,book_author,"Kroeber, Theodora"
pg_0027.json,book_title,THE INLAND WHALE
pg_0106.json,book_author,Edited by Robert M. Lumiansky and Herschel Baker paper
pg_0106.json,book_author,Daedalus
pg_0106.json,book_title,CRITICAL APPROACHES TO SIX MAJOR ENGLISH WORKS 1007
pg_0106.json,book_title,Beowulf through Paradise Lost
pg_0147.json,book_author,"Trilling, Lionel"
pg_0147.json,book_title,THE LIBERAL IMAGINATION
pg_0187.json,book_author,"Nye, Robert, ed"
pg_0187.json,book_title,A BOOK OF SONNETS
pg_0016.json,book_title,OF THE NIGHT WIND'S TELLING:
pg_0016.json,book_title,LEGENDS FROM THE VALLEY OF MEXICO
pg_0056.json,book_author,"Cairns, Huntington, ed."
pg_0056.json,book_title,"LIMITS OF ART, I"
pg_0096.json,book_author,"Hersey, John"
pg_0096.json,book_title,THE WRITER'S CRAFT
pg_0176.json,book_author,"Billington, Ray Allen"
pg_0176.json,book_title,LIMERICKS HISTORICAL & HYSTERICAL
pg_0005.json,book_author,"Blackburn, Thomas"
pg_0005.json,book_title,DECEMBER'S CHILD Book of Chumash Oral Narratives 5
pg_0005.json,book_title,Univ. of Calif.
pg_0005.json,book_author,"Alcott, L.M."
pg_0005.json,book_title,LITTLE WOMEN
pg_0045.json,book_author,"Barthes, Roland"
pg_0045.json,book_author,FGS Milk Wane
pg_0045.json,book_title,WRITING DEGREE ZERO
pg_0085.json,book_author,"Girard, Rene"
pg_0085.json,book_author,Spurce: Rep.
pg_0085.json,book_title,"DECEIT, DESIRE AND THE NOVEL"
pg_0085.json,book_author,Samuel Carter
pg_0085.json,book_author,Bonanza
pg_0085.json,book_title,THE SIEGE OF ATLANTA 1864
pg_0125.json,book_author,"Ruskin, John"
pg_0125.json,book_author,Peter Smith
pg_0125.json,book_title,LITERARY CRITICISM
pg_4208.json,book_author,"Milson, Menahem, ed & tr"
pg_4208.json,book_title,A SUFI RULE FOR NOVICES
pg_0034.json,book_author,"Seki, Keigo ed."
pg_0034.json,book_title,FOLKTALES OF JAPAN
pg_0034.json,book_title,. of Chicago
pg_0155.json,book_author,"Wimsatt, William K., and Cleanth Brooks"
pg_0155.json,book_title,LITERARY CRITICISM: A Short History
pg_0155.json,book_title,"Vol. I: Classical & Neo-classical
Univ. of Chicago"
pg_0023.json,book_author,"Grey, Herman"
pg_0023.json,book_author,Tales from the Mojaves
pg_0023.json,book_author,of Oklahoma
pg_0103.json,book_author,"Lawrence, DH"
pg_0103.json,book_title,STUDIES IN CLASSIC AMERICAN LITERATURE
pg_0142.json,book_author,HONEY & WAX
pg_0142.json,book_author,"Stern, Richard, ed"
pg_0142.json,book_title,THE PLEASURES & POWERS OF NARRATIVE cloth
pg_0183.json,book_author,"Hall, Donald, ed"
pg_0183.json,book_title,NEW POETS OF ENGLAND & AMERICA
pg_0012.json,book_author,"Coffin, T & H. Cohen"
pg_0012.json,book_title,FOLKLORE IN AMERICA
pg_0052.json,book_title,THE IMPORTANCE OF LANGUAGE
pg_0093.json,book_author,"Hayman, Ronald"
pg_0093.json,book_title,ARTAUD & AFTER
pg_0132.json,book_author,"Sontag, Susan"
pg_0132.json,book_title,AGAINST INTERPRETATION
pg_0001.json,book_title,GREAT DYNASTIES
pg_0001.json,book_author,"Adams, Henry"
pg_0001.json,book_title,MONT SAINT MICHEL & CHARTRES
pg_0041.json,book_author,"Barry, Elaine"
pg_0041.json,book_author,ROBERT FROST ON WRITING
pg_0041.json,book_author,Rutgers
pg_0081.json,book_author,"Frye, Northrop"
pg_0081.json,book_title,FABLES OF IDENTITY
pg_0121.json,book_author,I.A. Richards
pg_0121.json,book_title,Kramerbooks
pg_0161.json,book_author,S. Barnet (ed)
pg_0161.json,book_title,EIGHT GREAT COMEDIES
pg_0161.json,book_title,Mentor NAL
pg_4204.json,book_author,"Lawrence, Bruce B."
pg_4204.json,book_author,Great Eastern
